ssp,horizon,unit,name,delta
ssp245,2050,species,Asio flammeus,3.10169434547424
ssp245,2050,species,Athene noctua,2.79441857337952
ssp245,2050,species,Aviceda jerdoni,1.86342883110046
ssp245,2050,species,Aviceda leuphotes,2.20693588256836
ssp245,2050,species,Aythya fuligula,3.11819171905518
ssp245,2050,species,Aythya nyroca,3.04655432701111
ssp245,2050,species,Bombycilla japonica,3.1825692653656
ssp245,2050,species,Branta canadensis,2.57248854637146
ssp245,2050,species,Bubo nipalensis,2.11745858192444
ssp245,2050,species,Bucanetes mongolicus,3.03168797492981
ssp245,2050,species,Butastur indicus,2.9959979057312
ssp245,2050,species,Cacomantis merulinus,2.02248668670654
ssp245,2050,species,Calandrella brachydactyla,3.12285137176514
ssp245,2050,species,Calliope obscura,2.51366639137268
ssp245,2050,species,Caprimulgus macrurus,1.85830640792847
ssp245,2050,species,Carpodacus roborowskii,2.55093860626221
ssp245,2050,species,Carpodacus vinaceus,2.33643007278442
ssp245,2050,species,Cecropis daurica,2.56663250923157
ssp245,2050,species,Centropus bengalensis,2.14827799797058
ssp245,2050,species,Cephalopyrus flammiceps,2.1514937877655
ssp245,2050,species,Certhia familiaris,2.96202826499939
ssp245,2050,species,Certhia himalayana,2.24566245079041
ssp245,2050,species,Certhia tianquanensis,2.34004259109497
ssp245,2050,species,Ceryle rudis,2.1628634929657
ssp245,2050,species,Cettia brunnifrons,2.30519151687622
ssp245,2050,species,Cettia castaneocoronata,2.19232535362244
ssp245,2050,species,Chalcophaps indica,1.98372054100037
ssp245,2050,species,Charadrius atrifrons,2.70199918746948
ssp245,2050,species,Charadrius dealbatus,1.95616102218628
ssp245,2050,species,Charadrius placidus,2.80863308906555
ssp245,2050,species,Charadrius veredus,3.04607319831848
ssp245,2050,species,Chlidonias leucopterus,2.98222923278809
ssp245,2050,species,Chlidonias niger,3.12110161781311
ssp245,2050,species,Chloris ambigua,2.06406760215759
ssp245,2050,species,Chloris sinica,2.57533359527588
ssp245,2050,species,Chrysolophus pictus,2.38965034484863
ssp245,2050,species,Ciconia boyciana,3.08213138580322
ssp245,2050,species,Ciconia nigra,2.91195058822632
ssp245,2050,species,Circaetus gallicus,3.07102704048157
ssp245,2050,species,Circus macrourus,3.05725359916687
ssp245,2050,species,Circus spilonotus,3.08109498023987
ssp245,2050,species,Cisticola exilis,2.08866381645203
ssp245,2050,species,Cisticola juncidis,2.30137085914612
ssp245,2050,species,Clamator coromandus,2.28063631057739
ssp245,2050,species,Clanga clanga,3.05769467353821
ssp245,2050,species,Columba oenas,2.8832836151123
ssp245,2050,species,Copsychus saularis,2.24427342414856
ssp245,2050,species,Coracias garrulus,2.97391676902771
ssp245,2050,species,Coturnicops exquisitus,3.12415170669556
ssp245,2050,species,Crex crex,2.96743273735046
ssp245,2050,species,Crossoptilon mantchuricum,2.52971959114075
ssp245,2050,species,Curruca curruca,2.95129919052124
ssp245,2050,species,Cyanistes cyanus,3.0487699508667
ssp245,2050,species,Cyanoderma pyrrhops,1.96745002269745
ssp245,2050,species,Cygnus cygnus,3.04534602165222
ssp245,2050,species,Cygnus olor,2.83248901367188
ssp245,2050,species,Cyornis glaucicomans,2.35621809959412
ssp245,2050,species,Cyornis hainanus,2.04847860336304
ssp245,2050,species,Cyornis rubeculoides,1.84641981124878
ssp245,2050,species,Delichon dasypus,2.47201108932495
ssp245,2050,species,Dendrocitta formosae,2.21021461486816
ssp245,2050,species,Dendrocopos hyperythrus,2.32474708557129
ssp245,2050,species,Dendrocygna javanica,2.16469669342041
ssp245,2050,species,Dicaeum cruentatum,2.10061502456665
ssp245,2050,species,Dicaeum ignipectus,2.22524356842041
ssp245,2050,species,Dicaeum minullum,2.20264744758606
ssp245,2050,species,Dicrurus annectens,1.95849573612213
ssp245,2050,species,Dicrurus hottentottus,2.29039788246155
ssp245,2050,species,Dicrurus remifer,1.97624838352203
ssp245,2050,species,Egretta eulophotes,2.60893750190735
ssp245,2050,species,Egretta garzetta,2.33419752120972
ssp245,2050,species,Elachura formosa,2.03345990180969
ssp245,2050,species,Elanus caeruleus,2.16937255859375
ssp245,2050,species,Emberiza buchanani,3.01987314224243
ssp245,2050,species,Emberiza citrinella,3.13071942329407
ssp245,2050,species,Emberiza elegans,2.65227937698364
ssp245,2050,species,Emberiza godlewskii,2.70700025558472
ssp245,2050,species,Emberiza hortulana,3.18333148956299
ssp245,2050,species,Emberiza leucocephalos,2.95854568481445
ssp245,2050,species,Emberiza pallasi,3.1562340259552
ssp245,2050,species,Emberiza pusilla,3.0819079875946
ssp245,2050,species,Emberiza rustica,3.05665993690491
ssp245,2050,species,Emberiza siemsseni,2.45075488090515
ssp245,2050,species,Emberiza yessoensis,3.10720205307007
ssp245,2050,species,Enicurus leschenaulti,2.26984620094299
ssp245,2050,species,Enicurus maculatus,2.07940769195557
ssp245,2050,species,Enicurus schistaceus,2.15452480316162
ssp245,2050,species,Erpornis zantholeuca,2.07895135879517
ssp245,2050,species,Erythrogenys hypoleucos,2.08079719543457
ssp245,2050,species,Eudynamys scolopaceus,2.26058077812195
ssp245,2050,species,Eumyias thalassinus,2.25018119812012
ssp245,2050,species,Falco cherrug,2.84913563728333
ssp245,2050,species,Falco severus,2.02298283576965
ssp245,2050,species,Ficedula albicilla,3.20638632774353
ssp245,2050,species,Ficedula elisae,2.57384395599365
ssp245,2050,species,Ficedula erithacus,2.3356077671051
ssp245,2050,species,Ficedula hyperythra,2.12157940864563
ssp245,2050,species,Ficedula mugimaki,3.03879451751709
ssp245,2050,species,Ficedula strophiata,2.28396582603455
ssp245,2050,species,Ficedula superciliaris,2.32100439071655
ssp245,2050,species,Ficedula tricolor,2.27605819702148
ssp245,2050,species,Fringilla coelebs,3.07091450691223
ssp245,2050,species,Fringilla montifringilla,3.09339046478272
ssp245,2050,species,Galerida cristata,2.80227518081665
ssp245,2050,species,Gallicrex cinerea,2.37934041023254
ssp245,2050,species,Garrulax canorus,2.29486417770386
ssp245,2050,species,Garrulax maesi,2.2608048915863
ssp245,2050,species,Garrulax monileger,2.09743452072144
ssp245,2050,species,Gavia arctica,3.10489082336426
ssp245,2050,species,Gelochelidon nilotica,2.71123051643372
ssp245,2050,species,Geokichla citrina,2.14429330825806
ssp245,2050,species,Glaucidium cuculoides,2.24686098098755
ssp245,2050,species,Gorsachius melanolophus,1.97232854366303
ssp245,2050,species,Gracupica nigricollis,2.093994140625
ssp245,2050,species,Grandala coelicolor,2.55582404136658
ssp245,2050,species,Grus japonensis,3.12614464759827
ssp245,2050,species,Grus monacha,3.17932105064392
ssp245,2050,species,Grus nigricollis,2.63927793502808
ssp245,2050,species,Gypaetus barbatus,2.71207189559937
ssp245,2050,species,Gyps himalayensis,2.64080739021301
ssp245,2050,species,Halcyon coromanda,2.55135774612427
ssp245,2050,species,Halcyon pileata,2.33121204376221
ssp245,2050,species,Halcyon smyrnensis,2.043940782547
ssp245,2050,species,Haliaeetus leucoryphus,1.82066011428833
ssp245,2050,species,Harpactes wardi,2.03513479232788
ssp245,2050,species,Helopsaltes certhiola,3.01729869842529
ssp245,2050,species,Helopsaltes pryeri,2.86609983444214
ssp245,2050,species,Hemiprocne coronata,1.88042223453522
ssp245,2050,species,Hemitesia pallidipes,1.95012652873993
ssp245,2050,species,Hemixos castanonotus,2.13459825515747
ssp245,2050,species,Heterophasia desgodinsi,2.1522536277771
ssp245,2050,species,Heteroxenicus stellatus,2.0734167098999
ssp245,2050,species,Hieraaetus pennatus,3.08239722251892
ssp245,2050,species,Hierococcyx nisicolor,2.11031436920166
ssp245,2050,species,Hirundapus caudacutus,2.77520370483398
ssp245,2050,species,Hirundo rustica,2.6867048740387
ssp245,2050,species,Histrionicus histrionicus,3.15338087081909
ssp245,2050,species,Hydrocoloeus minutus,3.08329176902771
ssp245,2050,species,Hydrophasianus chirurgus,2.19363021850586
ssp245,2050,species,Hydroprogne caspia,2.4775595664978
ssp245,2050,species,Hypothymis azurea,2.06858491897583
ssp245,2050,species,Hypsipetes leucocephalus,2.24298810958862
ssp245,2050,species,Ianthocincla lunulata,2.38619923591614
ssp245,2050,species,Ibidorhyncha struthersii,2.62472367286682
ssp245,2050,species,Ictinaetus malaiensis,2.05493140220642
ssp245,2050,species,Iduna caligata,3.18057751655579
ssp245,2050,species,Indicator xanthonotus,1.97806930541992
ssp245,2050,species,Ixobrychus cinnamomeus,2.30787515640259
ssp245,2050,species,Ixobrychus eurhythmus,2.64606881141663
ssp245,2050,species,Ixobrychus minutus,2.99566698074341
ssp245,2050,species,Ixos mcclellandii,2.15674996376038
ssp245,2050,species,Ketupa flavipes,2.29439043998718
ssp245,2050,species,Lalage melaschistos,2.30342078208923
ssp245,2050,species,Lanius borealis,3.12424397468567
ssp245,2050,species,Lanius collurioides,2.05264854431152
ssp245,2050,species,Lanius isabellinus,2.9194700717926
ssp245,2050,species,Lanius schach,2.2924644947052
ssp245,2050,species,Lanius sphenocercus,2.94918823242188
ssp245,2050,species,Lanius tephronotus,2.42161273956299
ssp245,2050,species,Larus crassirostris,2.26836347579956
ssp245,2050,species,Larvivora brunnea,2.32424783706665
ssp245,2050,species,Larvivora cyane,3.0680878162384
ssp245,2050,species,Leptopoecile elegans,2.59318399429321
ssp245,2050,species,Leptoptilos javanicus,1.99072957038879
ssp245,2050,species,Limnodromus semipalmatus,3.10417151451111
ssp245,2050,species,Limosa limosa,3.10652828216553
ssp245,2050,species,Linaria cannabina,3.09239101409912
ssp245,2050,species,Locustella davidi,3.08492922782898
ssp245,2050,species,Locustella mandelli,2.1551308631897
ssp245,2050,species,Lonchura striata,2.21332311630249
ssp245,2050,species,Lophotriorchis kienerii,1.81135308742523
ssp245,2050,species,Lophura leucomelanos,2.03415608406067
ssp245,2050,species,Lophura nycthemera,2.03555989265442
ssp245,2050,species,Loxia curvirostra,2.82664966583252
ssp245,2050,species,Macropygia unchall,2.13696432113647
ssp245,2050,species,Mareca falcata,3.13599133491516
ssp245,2050,species,Megaceryle lugubris,2.30287313461304
ssp245,2050,species,Melanitta fusca,3.14936447143555
ssp245,2050,species,Melanitta stejnegeri,3.22876524925232
ssp245,2050,species,Melanochlora sultanea,1.98173820972443
ssp245,2050,species,Mergus serrator,3.11512136459351
ssp245,2050,species,Merops philippinus,1.98264479637146
ssp245,2050,species,Mixornis gularis,1.92817556858063
ssp245,2050,species,Monticola gularis,3.03036284446716
ssp245,2050,species,Monticola rufiventris,2.24062824249268
ssp245,2050,species,Monticola solitarius,2.47673296928406
ssp245,2050,species,Motacilla citreola,2.7842230796814
ssp245,2050,species,Moupinia poecilotis,2.33795499801636
ssp245,2050,species,Muscicapa dauurica,3.06897687911987
ssp245,2050,species,Muscicapa ferruginea,2.27245235443115
ssp245,2050,species,Muscicapa muttui,2.23099756240845
ssp245,2050,species,Mycerobas affinis,2.34666180610657
ssp245,2050,species,Mycerobas carnipes,2.58856391906738
ssp245,2050,species,Myiomela leucura,2.21984148025513
ssp245,2050,species,Myophonus caeruleus,2.35457825660706
ssp245,2050,species,Netta rufina,3.09199237823486
ssp245,2050,species,Niltava davidi,2.18984532356262
ssp245,2050,species,Niltava grandis,1.93511927127838
ssp245,2050,species,Niltava macgrigoriae,2.0231351852417
ssp245,2050,species,Niltava sundara,2.29352521896362
ssp245,2050,species,Ninox japonica,2.57978963851929
ssp245,2050,species,Nipponia nippon,2.5207884311676
ssp245,2050,species,Nisaetus nipalensis,2.08843350410461
ssp245,2050,species,Numenius madagascariensis,3.13473081588745
ssp245,2050,species,Nycticorax nycticorax,2.36533164978027
ssp245,2050,species,Oenanthe deserti,2.85311675071716
ssp245,2050,species,Oenanthe oenanthe,2.94505429267883
ssp245,2050,species,Onychoprion anaethetus,1.80687308311462
ssp245,2050,species,Oriolus oriolus,3.07355284690857
ssp245,2050,species,Otus lettia,2.21251535415649
ssp245,2050,species,Otus semitorques,2.74863934516907
ssp245,2050,species,Otus spilocephalus,2.10678219795227
ssp245,2050,species,Oxyura leucocephala,2.93638801574707
ssp245,2050,species,Panurus biarmicus,2.94410347938538
ssp245,2050,species,Paradoxornis guttaticollis,2.18061065673828
ssp245,2050,species,Paradoxornis heudei,2.52136731147766
ssp245,2050,species,Parayuhina diademata,2.24534034729004
ssp245,2050,species,Pardaliparus venustulus,2.42227458953857
ssp245,2050,species,Parus monticolus,2.3354320526123
ssp245,2050,species,Passer cinnamomeus,2.36900734901428
ssp245,2050,species,Passer domesticus,2.99325227737427
ssp245,2050,species,Passer hispaniolensis,3.03394246101379
ssp245,2050,species,Pelecanus crispus,2.89624261856079
ssp245,2050,species,Pellorneum tickelli,1.97375500202179
ssp245,2050,species,Perdix hodgsoniae,2.59416723251343
ssp245,2050,species,Pericrocotus cantonensis,2.29898810386658
ssp245,2050,species,Pericrocotus divaricatus,3.08697080612183
ssp245,2050,species,Pericrocotus ethologus,2.39585471153259
ssp245,2050,species,Pericrocotus solaris,2.10531711578369
ssp245,2050,species,Periparus rubidiventris,2.50684261322022
ssp245,2050,species,Pernis ptilorhynchus,2.86079430580139
ssp245,2050,species,Phasianus colchicus,2.65350675582886
ssp245,2050,species,Phoenicurus erythronotus,2.99412512779236
ssp245,2050,species,Phoenicurus frontalis,2.51878046989441
ssp245,2050,species,Phoenicurus leucocephalus,2.46376919746399
ssp245,2050,species,Phoenicurus ochruros,2.76474618911743
ssp245,2050,species,Phoenicurus schisticeps,2.44769263267517
ssp245,2050,species,Phylloscopus affinis,2.44688892364502
ssp245,2050,species,Phylloscopus burkii,2.15055847167969
ssp245,2050,species,Phylloscopus cantator,1.9219936132431
ssp245,2050,species,Phylloscopus castaniceps,2.21015000343323
ssp245,2050,species,Phylloscopus claudiae,2.54958367347717
ssp245,2050,species,Phylloscopus coronatus,2.8318817615509
ssp245,2050,species,Phylloscopus emeiensis,2.325603723526
ssp245,2050,species,Phylloscopus intermedius,2.15534949302673
ssp245,2050,species,Phylloscopus magnirostris,2.28059983253479
ssp245,2050,species,Phylloscopus ogilviegranti,2.13524341583252
ssp245,2050,species,Phylloscopus omeiensis,2.37993144989014
ssp245,2050,species,Phylloscopus pulcher,2.24765992164612
ssp245,2050,species,Phylloscopus ricketti,2.33638048171997
ssp245,2050,species,Phylloscopus soror,2.42701268196106
ssp245,2050,species,Phylloscopus subaffinis,2.40169954299927
ssp245,2050,species,Phylloscopus tenellipes,2.98977017402649
ssp245,2050,species,Phylloscopus tephrocephalus,2.31196546554565
ssp245,2050,species,Phylloscopus yunnanensis,2.5807638168335
ssp245,2050,species,Picumnus innominatus,2.25593543052673
ssp245,2050,species,Picus chlorolophus,1.97830033302307
ssp245,2050,species,Pitta nympha,2.24346780776978
ssp245,2050,species,Platalea minor,2.63765358924866
ssp245,2050,species,Pnoepyga immaculata,2.10150861740112
ssp245,2050,species,Podiceps auritus,3.03974723815918
ssp245,2050,species,Podiceps grisegena,3.13398885726929
ssp245,2050,species,Podiceps nigricollis,2.99580717086792
ssp245,2050,species,Podoces biddulphi,2.98699283599854
ssp245,2050,species,Pomatorhinus schisticeps,1.84083485603333
ssp245,2050,species,Pomatorhinus superciliaris,1.90644991397858
ssp245,2050,species,Prinia atrogularis,1.9216320514679
ssp245,2050,species,Prinia flaviventris,1.90614414215088
ssp245,2050,species,Prinia inornata,2.23943185806274
ssp245,2050,species,Prunella collaris,2.76578998565674
ssp245,2050,species,Prunella himalayana,2.94220781326294
ssp245,2050,species,Prunella immaculata,2.47037768363953
ssp245,2050,species,Prunella montanella,3.18915677070618
ssp245,2050,species,Prunella strophiata,2.4365541934967
ssp245,2050,species,Psarisomus dalhousiae,1.91511404514313
ssp245,2050,species,Pseudopodoces humilis,2.62241721153259
ssp245,2050,species,Psilopogon faber,2.13298535346985
ssp245,2050,species,Psilopogon virens,2.14545345306396
ssp245,2050,species,Pterorhinus berthemyi,2.31782722473145
ssp245,2050,species,Pterorhinus lanceolatus,2.26313638687134
ssp245,2050,species,Pterorhinus pectoralis,2.32184600830078
ssp245,2050,species,Pterorhinus sannio,2.22704076766968
ssp245,2050,species,Pteruthius rufiventer,1.94166100025177
ssp245,2050,species,Pteruthius xanthochlorus,2.21324515342712
ssp245,2050,species,Ptyonoprogne rupestris,2.69810104370117
ssp245,2050,species,Pycnonotus aurigaster,2.13291358947754
ssp245,2050,species,Pycnonotus jocosus,2.03685545921326
ssp245,2050,species,Pycnonotus sinensis,2.35472440719605
ssp245,2050,species,Pycnonotus xanthorrhous,2.22344183921814
ssp245,2050,species,Pyrrhula erythaca,2.37527275085449
ssp245,2050,species,Pyrrhula nipalensis,2.15453720092773
ssp245,2050,species,Rallina eurizonoides,1.90506827831268
ssp245,2050,species,Rallus aquaticus,2.76826238632202
ssp245,2050,species,Recurvirostra avosetta,3.09470677375793
ssp245,2050,species,Regulus regulus,2.55351781845093
ssp245,2050,species,Remiz consobrinus,3.00210762023926
ssp245,2050,species,Remiz coronatus,3.04056835174561
ssp245,2050,species,Rhodospiza obsoleta,2.94644093513489
ssp245,2050,species,Riparia riparia,3.02708053588867
ssp245,2050,species,Rubigula flaviventris,1.99229109287262
ssp245,2050,species,Sasia ochracea,1.97931706905365
ssp245,2050,species,Saxicola ferreus,2.27201795578003
ssp245,2050,species,Sitta cinnamoventris,1.92584824562073
ssp245,2050,species,Sitta formosa,1.91839361190796
ssp245,2050,species,Sitta villosa,2.71065735816956
ssp245,2050,species,Sittiparus varius,2.84099626541138
ssp245,2050,species,Spilopelia chinensis,2.29959034919739
ssp245,2050,species,Spilopelia senegalensis,2.9158890247345
ssp245,2050,species,Spilornis cheela,2.10064029693604
ssp245,2050,species,Spinus spinus,3.14560151100159
ssp245,2050,species,Spizixos semitorques,2.31817483901978
ssp245,2050,species,Spodiopsar cineraceus,2.86948728561401
ssp245,2050,species,Spodiopsar sericeus,2.27116084098816
ssp245,2050,species,Stachyris humei,1.92114305496216
ssp245,2050,species,Staphida torqueola,2.2377405166626
ssp245,2050,species,Streptopelia decaocto,2.77082872390747
ssp245,2050,species,Sturnia sinensis,2.17554044723511
ssp245,2050,species,Sturnus vulgaris,3.00728487968445
ssp245,2050,species,Suthora fulvifrons,2.19932723045349
ssp245,2050,species,Syrmaticus humiae,1.93489539623261
ssp245,2050,species,Syrmaticus reevesii,2.42841982841492
ssp245,2050,species,Syrrhaptes paradoxus,3.03479337692261
ssp245,2050,species,Tarsiger chrysaeus,2.17464804649353
ssp245,2050,species,Tarsiger indicus,2.1322386264801
ssp245,2050,species,Temnurus temnurus,1.91685938835144
ssp245,2050,species,Tephrodornis virgatus,2.12176752090454
ssp245,2050,species,Thalasseus bergii,1.983757853508
ssp245,2050,species,Timalia pileata,2.06596994400024
ssp245,2050,species,Tragopan caboti,2.16965556144714
ssp245,2050,species,Tragopan temminckii,2.28797459602356
ssp245,2050,species,Treron curvirostra,1.9221225976944
ssp245,2050,species,Treron sieboldii,2.24894404411316
ssp245,2050,species,Treron sphenurus,2.03540945053101
ssp245,2050,species,Turdus boulboul,2.00262117385864
ssp245,2050,species,Turdus cardis,2.40289258956909
ssp245,2050,species,Turdus feae,2.550448179245
ssp245,2050,species,Turdus mandarinus,2.31959652900696
ssp245,2050,species,Turdus pilaris,3.1565101146698
ssp245,2050,species,Turdus rubrocanus,2.51281023025513
ssp245,2050,species,Turdus ruficollis,3.0003182888031
ssp245,2050,species,Turdus viscivorus,3.04671955108643
ssp245,2050,species,Turnix suscitator,2.05504298210144
ssp245,2050,species,Tyto longimembris,2.19333529472351
ssp245,2050,species,Urile pelagicus,2.56599688529968
ssp245,2050,species,Urosphena squameiceps,2.97437071800232
ssp245,2050,species,Vanellus cinereus,3.02885842323303
ssp245,2050,species,Vanellus indicus,1.8808354139328
ssp245,2050,species,Vanellus vanellus,2.9960572719574
ssp245,2050,species,Yuhina nigrimenta,2.21057486534119
ssp245,2050,species,Zoothera dixoni,2.11715030670166
ssp245,2050,species,Zoothera mollissima,2.38482427597046
ssp245,2050,species,Zoothera monticola,1.87555134296417
ssp245,2050,species,Zosterops erythropleurus,2.9861695766449
ssp245,2080,province,Beijing,3.26881217956543
ssp245,2080,province,Tianjin,3.22633767127991
ssp245,2080,province,Hebei,3.23481941223145
ssp245,2080,province,Shanxi,3.1983208656311
ssp245,2080,province,Inner Mongolia,3.69816136360168
ssp245,2080,province,Liaoning,3.47176957130432
ssp245,2080,province,Jilin,3.70905041694641
ssp245,2080,province,Heilongjiang,3.8558943271637
ssp245,2080,province,Shanghai,2.91662192344666
ssp245,2080,province,Jiangsu,3.02115058898926
ssp245,2080,province,Zhejiang,2.92530417442322
ssp245,2080,province,Anhui,3.11592674255371
ssp245,2080,province,Fujian,2.68183660507202
ssp245,2080,province,Jiangxi,2.90817952156067
ssp245,2080,province,Shandong,3.06631708145142
ssp245,2080,province,Henan,3.18206167221069
ssp245,2080,province,Hubei,3.18279433250427
ssp245,2080,province,Hunan,2.98018908500671
ssp245,2080,province,Guangdong,2.55297541618347
ssp245,2080,province,Guangxi,2.74045085906982
ssp245,2080,province,Hainan,2.28731250762939
ssp245,2080,province,Chongqing,3.20157980918884
ssp245,2080,province,Sichuan,3.05542492866516
ssp245,2080,province,Guizhou,2.92925190925598
ssp245,2080,province,Yunnan,2.56750559806824
ssp245,2080,province,Tibet,3.18599343299866
ssp245,2080,province,Shaanxi,3.2717399597168
ssp245,2080,province,Gansu,3.52515196800232
ssp245,2080,province,Qinghai,3.21999597549439
ssp245,2080,province,Ningxia,3.52730703353882
ssp245,2080,province,Xinjiang,3.72772932052612
ssp245,2080,province,Taiwan,2.20946073532105
ssp245,2080,province,Hong Kong,2.40247344970703
ssp245,2080,province,Macau,
ssp245,2080,species,Abroscopus albogularis,2.83347654342651
ssp245,2080,species,Accipiter gularis,3.7203848361969
ssp245,2080,species,Accipiter soloensis,3.07096266746521
ssp245,2080,species,Accipiter trivirgatus,2.44665884971619
ssp245,2080,species,Accipiter virgatus,2.79048991203308
ssp245,2080,species,Acridotheres cristatellus,2.89540004730225
ssp245,2080,species,Acridotheres tristis,2.77307963371277
ssp245,2080,species,Acrocephalus agricola,3.7760956287384
ssp245,2080,species,Acrocephalus bistrigiceps,3.49150705337524
ssp245,2080,species,Acrocephalus concinens,3.12185025215149
ssp245,2080,species,Acrocephalus orientalis,3.47327494621277
ssp245,2080,species,Acrocephalus tangorum,3.75527167320251
ssp245,2080,species,Aegithalos bonvaloti,2.70742273330689
ssp245,2080,species,Aegithalos caudatus,3.77651834487915
ssp245,2080,species,Aegithalos concinnus,2.90959596633911
ssp245,2080,species,Aegithalos fuliginosus,3.05664849281311
ssp245,2080,species,Aerodramus brevirostris,2.85489392280579
ssp245,2080,species,Aethopyga christinae,2.28724241256714
ssp245,2080,species,Aethopyga gouldiae,2.95923209190369
ssp245,2080,species,Agropsar sturninus,3.5737316608429
ssp245,2080,species,Aix galericulata,3.7301561832428
ssp245,2080,species,Alauda gulgula,3.05821418762207
ssp245,2080,species,Alaudala cheleensis,3.54348301887512
ssp245,2080,species,Alcedo hercules,2.50509715080261
ssp245,2080,species,Alcippe morrisonia,2.87024474143982
ssp245,2080,species,Amaurornis phoenicurus,2.89207172393799
ssp245,2080,species,Anastomus oscitans,2.68012952804565
ssp245,2080,species,Anser anser,3.83664345741272
ssp245,2080,species,Anser fabalis,3.85797142982483
ssp245,2080,species,Anser indicus,3.44129157066345
ssp245,2080,species,Anthus godlewskii,3.74804711341858
ssp245,2080,species,Anthus gustavi,3.89370083808899
ssp245,2080,species,Anthus richardi,3.42769765853882
ssp245,2080,species,Anthus roseatus,3.21644687652588
ssp245,2080,species,Anthus trivialis,3.76181411743164
ssp245,2080,species,Aquila fasciata,2.72392106056213
ssp245,2080,species,Aquila heliaca,3.84671187400818
ssp245,2080,species,Ardea intermedia,2.8758852481842
ssp245,2080,species,Ardea purpurea,3.12659645080566
ssp245,2080,species,Ardenna pacifica,2.52435564994812
ssp245,2080,species,Artamus fuscus,2.56489968299866
ssp245,2080,species,Asio flammeus,3.83398294448853
ssp245,2080,species,Athene noctua,3.48065662384033
ssp245,2080,species,Aviceda jerdoni,2.37362957000732
ssp245,2080,species,Aviceda leuphotes,2.81211638450623
ssp245,2080,species,Aythya fuligula,3.82983446121216
ssp245,2080,species,Aythya nyroca,3.80094432830811
ssp245,2080,species,Bombycilla japonica,3.92093443870544
ssp245,2080,species,Branta canadensis,3.31013154983521
ssp245,2080,species,Bubo nipalensis,2.69447708129883
ssp245,2080,species,Bucanetes mongolicus,3.77553606033325
ssp245,2080,species,Butastur indicus,3.7109968662262
ssp245,2080,species,Cacomantis merulinus,2.57498693466187
ssp245,2080,species,Calandrella brachydactyla,3.90056848526001
ssp245,2080,species,Calliope obscura,3.16678714752197
ssp245,2080,species,Caprimulgus macrurus,2.37603497505188
ssp245,2080,species,Carpodacus roborowskii,3.13732314109802
ssp245,2080,species,Carpodacus vinaceus,2.98423790931702
ssp245,2080,species,Cecropis daurica,3.23027896881104
ssp245,2080,species,Centropus bengalensis,2.7265989780426
ssp245,2080,species,Cephalopyrus flammiceps,2.75792121887207
ssp245,2080,species,Certhia familiaris,3.67631459236145
ssp245,2080,species,Certhia himalayana,2.84676122665405
ssp245,2080,species,Certhia tianquanensis,2.95834064483643
ssp245,2080,species,Ceryle rudis,2.76149797439575
ssp245,2080,species,Cettia brunnifrons,2.9254412651062
ssp245,2080,species,Cettia castaneocoronata,2.78506851196289
ssp245,2080,species,Chalcophaps indica,2.5170955657959
ssp245,2080,species,Charadrius atrifrons,3.34750723838806
ssp245,2080,species,Charadrius dealbatus,2.44612717628479
ssp245,2080,species,Charadrius placidus,3.51166033744812
ssp245,2080,species,Charadrius veredus,3.72499561309814
ssp245,2080,species,Chlidonias leucopterus,3.69139409065247
ssp245,2080,species,Chlidonias niger,3.87790989875793
ssp245,2080,species,Chloris ambigua,2.64928698539734
ssp245,2080,species,Chloris sinica,3.24445295333862
ssp245,2080,species,Chrysolophus pictus,3.03792786598206
ssp245,2080,species,Ciconia boyciana,3.7912175655365
ssp245,2080,species,Ciconia nigra,3.63517785072327
ssp245,2080,species,Circaetus gallicus,3.83173155784607
ssp245,2080,species,Circus macrourus,3.82355928421021
ssp245,2080,species,Circus spilonotus,3.78448939323425
ssp245,2080,species,Cisticola exilis,2.65087962150574
ssp245,2080,species,Cisticola juncidis,2.94327712059021
ssp245,2080,species,Clamator coromandus,2.92579030990601
ssp245,2080,species,Clanga clanga,3.77595973014832
ssp245,2080,species,Columba oenas,3.62843203544617
ssp245,2080,species,Copsychus saularis,2.87070059776306
ssp245,2080,species,Coracias garrulus,3.71961879730225
ssp245,2080,species,Coturnicops exquisitus,3.84193348884583
ssp245,2080,species,Crex crex,3.70522713661194
ssp245,2080,species,Crossoptilon mantchuricum,3.19353580474854
ssp245,2080,species,Curruca curruca,3.69152212142944
ssp245,2080,species,Cyanistes cyanus,3.78102827072144
ssp245,2080,species,Cyanoderma pyrrhops,2.53626918792725
ssp245,2080,species,Cygnus cygnus,3.75493764877319
ssp245,2080,species,Cygnus olor,3.53781008720398
ssp245,2080,species,Cyornis glaucicomans,3.01226878166199
ssp245,2080,species,Cyornis hainanus,2.58524060249329
ssp245,2080,species,Cyornis rubeculoides,2.4071536064148
ssp245,2080,species,Delichon dasypus,3.08687019348145
ssp245,2080,species,Dendrocitta formosae,2.82671737670898
ssp245,2080,species,Dendrocopos hyperythrus,2.93755531311035
ssp245,2080,species,Dendrocygna javanica,2.76265382766724
ssp245,2080,species,Dicaeum cruentatum,2.66482496261597
ssp245,2080,species,Dicaeum ignipectus,2.83465218544006
ssp245,2080,species,Dicaeum minullum,2.79909563064575
ssp245,2080,species,Dicrurus annectens,2.50882339477539
ssp245,2080,species,Dicrurus hottentottus,2.93179106712341
ssp245,2080,species,Dicrurus remifer,2.54129958152771
